id,text,label,wmd_rate
1,portanto imprescindível exista reavaliação governamental diante dessas linhas sociais pois estado deficitário ocasiona quadro injusto população jovem,tese,0.7573019787410009
1,base nessas considerações perceptível solução impasse apresentado responde governabilidade ruim cuja gestão ministérios existentes repercutem ações fracas ineficientes combater sistematicamente criminalidade,argumento,0.7888037164870016
1,ministério educação ministro ricardo vélez rodriguez podem desenvolver parceria junto grande média – rádios televisão jornais fim criar projeto social informativo perigos criminalidade jovens,PI,0.8385066811180001
1,projeto poderia premiar trabalhos apresentassem temas combate criminalidade bolsas estudos melhores universidades país,PI,0.8474759550090004
1,além disso precisa haver diagnóstico situações concretas buscando reavaliar principais circunstâncias adjetivam injustiças sociais exemplo criminalizar maneira enérgica corruptos saqueiam cofres públicos consequentemente afetam inúmeras famílias necessitam educação filhos saúde qualidade bem emprego digno pais,PI,0.7412789589530012
1,segundo organização nações unidas – onu “a problematização criminalidade jovens brasil tangencia fatores sociais econômicos políticos acima tudo educacionais”,nao_argumento,0.8100556786470013
1,logo questão sistêmica agregar deficiências sérias nesses setores influenciar realidade descaso – desemprego má distribuição renda educação básica questionável apresentar baixos índices avaliações índice desenvolvimento educação básica ideb outros,nao_argumento,0.7967884019830003
1,modo adianta abordar mudanças educação criança adolescente distintos segmentos sociais fatores citados cima mostram inúmeros desequilíbrios sociedade,nao_argumento,0.7907786971790008
1,medidas ajudariam construir brasil onde jovem precisaria sair escola procurar trabalho torná-los vulneráveis drogas,nao_argumento,0.7718452908310003
1,último necessário estado forte comprometido população adequando gestões façam diferença sociedade,nao_argumento,0.8255033030880012
1,ademais outras intervenções sociais podem ajudar resolver problema,nao_argumento,0.8130866872370008
1,tanto realizando mudanças país justo desenvolveria pessoas éticas socialmente,nao_argumento,0.7979892748390013
2,realidade brasileira segue mesma tendência demais países emergentes cujas desigualdades sociais somadas omissão estado impulsionam iniciação cada vez precoce jovens mundo crime,tese,0.8020277697750002
2,apesar brasil atualidade encontrar-se países maior produção riqueza dados ibge instituto brasileiro geografia estatística apontam maior parcela desta riqueza concentra-se 10 ricos população,argumento,0.7914435543
2,neste cenário muitos jovens brasileiros situação risco veem crime única oportunidade superarar pobreza ascender socialmente,argumento,0.7988919646700007
2,suficiente descaso governo acerca assuntos tangem educação aplicação políticas inclusão colaboram ainda aumento desta taxa criminalidade,argumento,0.777336134098001
2,dessa forma causas aumento criminalidade jovens brasileiros múltiplas possui pilar principal desigualdade social amparada omissão ineficiência estado,argumento,0.778312516728001
2,superar quadro violência políticas inclusão bastam deve haver políticas visem melhor redistribuição renda país incentivos busquem melhoria sistema básico ensino público assim capacitação destes jovens mercado trabalho,PI,0.8037802555570001
2,criminalidade jovens brasileiros 12 17 anos brasil sofreu aumento significativo últimos anos segundo fórum brasileiro segurança pública,nao_argumento,0.8190038886170008
2,devido decadência sistema público ensino evasão escolar jovens baixa renda alta caso jovem conclua ensino básico cotas inclusão suficientes atender demanda deste grupo relação qualificação profissional inserção mercado trabalho,nao_argumento,0.823047521547
3,participação jovens crimes praticados brasil crescendo assustadoramente conforme anuário divulgado final 2017 fórum brasileiro segurança pública,tese,0.8117887937900009
3,educação caminho seguro afastar jovens criminalidade prepará-los mercado profissional,argumento,0.8517621567500013
3,programas além permitirem jovem fonte renda permitirá participação mercado trabalho experiência profissional maturidade ocupação conhecimento autoconfiança,argumento,0.7994456649000009
3,características essenciais proporcionar jovem oportunidade ingressar mercado trabalho,argumento,0.8436089040340009
3,esporte ensina jovens trabalhar equipe disciplina esforço determinação perder ganhar competir,argumento,0.8376505663800013
3,estado deverá criar programas conter evasão estimulando jovem importância estudos melhorando estruturas escolas tornar ambiente agradável investindo formação salário professores realizem bom trabalho,PI,0.7929891895630001
3,área profissional governo deverá incentivar empresas investirem programas aprendizagens jovens,PI,0.8598683100650006
3,outra área estado deverá investir formar juventude personalidade forte brio,PI,0.8350229899960008
3,tendo vista aspectos observados solução conter afastar jovens criminalidade quão eficiente ações governo estarão voltadas investimento conciliação três áreas pois assim permitirá jovens percorram caminhos tortuosos,PI,0.779036650665
3,resolver problema governo deverá atuar três áreas esporte profissional educacional,nao_argumento,0.8041840168180007
3,importante dessas áreas educacional,nao_argumento,0.8353636524380008
3,estudos revelaram alto índice evasão escolar país,nao_argumento,0.8503921752520004
3,último menos importante área esportiva,nao_argumento,0.8235798479870009
3,sabe benefícios esporte traz saúde física além disso existem benefícios formação caráter jovens,nao_argumento,0.7623134469840005
4,passado recente cenário brasileiro diferencia tanto daquele filme visto pobreza empurra infantes mundo crime flexibilização leis incentivam permanecer comportamentos torpes,tese,0.7831594019050013
4,primeira análise preciso reconhecer nessa idade indivíduos vulneráveis sentimentalmente pobreza agrava condição torna-se uns canais recrutamento tráfico exemplo,argumento,0.7915945118250013
4,clamor social redução maioridade penal evidência quanto criminalidade seduzido milhares jovens adolescentes,argumento,0.8299242982150008
4,seguindo ótica leis brasileiras bem agentes segurança contribuem permanência jovens criminalidade sobretudo reincidência crimes visto interpretam forma facilita saída infratores reclusão,argumento,0.8006122338520016
4,congresso nacional precisa trabalhar adequação leis realidade brasileira alterar regras regressão pena aperfeiçoamento eca secretárias educação estados municípios precisam fomentar políticas públicas aumentem envolvimento jovens esporte porque assim infantes podem sonhar mesma vida digna sonhada treinador carter liderados,PI,0.7726490741929996
4,filme norte americano “coach carter treino vida” diretor tomas carter revelado quão imersos criminalidade jovens zona pobre richmond califórnia trabalho rígido treinador basquete educar moralmente atletas,nao_argumento,0.8035022036920001
4,embora equivocada proposta alteração legislativa assim treinador carter ligou rigorosamente jovens brasileiros podem receber tratamento ameno,nao_argumento,0.763134462795001
4,fica evidente dispositivos generosos progressão pena constante código penal estatuto criança adolescente – eca prevê penas duras menores reincidentes,nao_argumento,0.7904225389260013
4,diante dessa aparente falta medidas disciplinares eficientes ilógico imaginar fácil desobediência jovens legislação vigente,nao_argumento,0.8043848864700003
4,frente explanado situação jovens brasileiros mergulhados criminalidade grave tanto próprios sociedade fica ainda aterrorizada,nao_argumento,0.7913697180410003
5,dessa maneira diante marginalização direitos torna-se inegável discussão criminalidade jovens fito evitar associação crime válvula escape permita ascensão social,tese,0.795883798354
5,nesse ínterim medida desigualdade social atinge camadas específicas território brasileiro jovem tende perder qualidade direitos consequentemente exposto situações violência,argumento,0.7583449833520001
5,paralelo afirmar tráfico drogas roubo qualificado respectivos crimes cometidos adolescentes conselho nacional justiça cnj corrobora contexto expressa vulnerabilidade indivíduo diante ausência emprego acesso educação qualquer outro meio necessário renda dignidade humana,argumento,0.8090417358409996
5,ademais ausência suporte familiar pode indiciar primeiros sinais desamparo jovem subsequentemente primeiras tendências crime adolescência – período pessoa mostra suscetível influências externas referentes formação conceitos si,argumento,0.7628723618170014
5,diante exposto fim efetivação direitos jovens reverta associação criminalidade necessário ministério trabalho mt parceria ministério educação mec fortaleça lei aprendizagem escolas áreas baixas rendas intuito inserir alunos funções produtivas bem geração renda àqueles habitam situações vulnerabilidade social,PI,0.7959109413749997
5,fim centro referência especializado assistência social creas deve atuar através profissionais área tanto suporte jurídico social tanto famílias risco quanto monitoramento daqueles cumprem medidas socioeducativas,PI,0.7762971460140009
5,2017 dado proferido organização nações unidas onu delineou brasil sétimo país maiores taxas morte jovens,nao_argumento,0.8148187766740006
5,nessa perspectiva apesar recente tal pesquisa reflete cenário alicerçado formação desigual país portanto mostra-se ineficaz garantir efetivamente normas necessárias desenvolvimento sujeito,nao_argumento,0.7348192252090017
5,fato tal conjuntura relaciona-se teoria controle social proposta sociólogo travis hirschi crimes ocorrem laços sociais indivíduo mantém sociedade encontram enfraquecidos rompidos,nao_argumento,0.7739671685850017
5,modo pautada realidade distancia cada vez modelos vinculem esforços êxitos muitas vezes realização atos ilícitos ocasionada tentativa equiparar falhas existentes meio social indivíduo,nao_argumento,0.780283625864
5,poder-se-á assim equiparar oportunidades desenvolvimento jovens brasil,nao_argumento,0.8138842173740004
6,nesse contexto pode-se afirmar uso demasiado tecnologia dia dia homem corrobora tentativa torna-lo obediente influências digitais,tese,0.7735698392880009
6,primeira instância cabe pontuar busca praticidade conforto homem estreitou relação tecnologia,argumento,0.8030020172040012
6,passou evidente partir século xix revolução industrial mão obra passou substituída máquinas,argumento,0.8059028935290009
6,além finalidade produtiva tecnologia destaca campo comunicação vez permite indivíduo maior alcance mensagens faz tempo real facilitando portanto interação comunicativa usuários,argumento,0.7356978026730017
