id,text,label,wmd_rate
1,reavaliar principais circunstâncias adjetivam injustiças sociais como exemplo criminalizar maneira enérgica corruptos saqueiam cofres públicos,PI,0.7798694962870029
1,o ministério educação ministro ricardo vélez rodriguez podem desenvolver parceria junto grande média – rádios televisão jornais fim criar projeto social informativo perigos criminalidade jovens,PI,0.8028591585360022
1,premiar trabalhos apresentassem temas combate criminalidade bolsas estudos melhores universidades país,PI,0.8290285949510036
1,imprescindível exista reavaliação governamental diante dessas linhas sociais pois estado deficitário ocasiona quadro injusto população jovem,tese,0.7615451939900032
1,perceptível solução impasse apresentado responde governabilidade ruim cuja gestão ministérios existentes repercutem ações fracas ineficientes combater sistematicamente criminalidade,argumento,0.7765586678720034
2,desigualdades sociais somadas omissão estado impulsionam iniciação cada vez precoce jovens mundo crime,tese,0.7807152533790026
2,encontrar-se países maior produção riqueza dados ibge instituto brasileiro geografia estatística apontam maior parcela desta riqueza concentra-se 10 ricos população neste cenário muitos jovens brasileiros situação risco veem crime única oportunidade superarar pobreza ascender socialmente,argumento,0.7624753194140035
2,descaso governo acerca assuntos tangem educação aplicação políticas inclusão colaboram ainda aumento desta taxa criminalidade,argumento,0.7766923888290029
2,para superar quadro violência políticas inclusão bastam deve haver políticas visem melhor redistribuição renda país incentivos busquem melhoria sistema básico ensino público assim também capacitação destes jovens mercado trabalho,PI,0.7570384415440025
2,dessa forma causas aumento criminalidade jovens brasileiros múltiplas possui pilar principal desigualdade social amparada omissão ineficiência estado,argumento,0.7869167461940031
3,estado deverá criar programas conter evasão como estimulando jovem importância estudos melhorando estruturas escolas tornar ambiente agradável investindo formação salário professores realizem bom trabalho,PI,0.7721599870030023
3,já área profissional governo deverá incentivar empresas investirem programas aprendizagens jovens,PI,0.8050017583060035
3,esses programas além permitirem jovem fonte renda permitirá participação mercado trabalho experiência profissional maturidade ocupação conhecimento autoconfiança características essenciais proporcionar jovem oportunidade ingressar mercado trabalho,argumento,0.7915923184900036
3,por isso outra área estado deverá investir formar juventude personalidade forte br,PI,0.7930986605980032
3,a educação caminho seguro afastar jovens criminalidade prepará-los mercado profissiona,argumento,0.8078390393500029
3,participação jovens crimes praticados brasil crescendo assustadoramente conforme anuário divulgado final 2017 fórum brasileiro segurança pública para resolver problema governo deverá atuar três áreas esporte profissional educacional,tese,0.775404468808002
3,tendo vista aspectos observados solução conter afastar jovens criminalidade quão eficiente ações governo estarão voltadas investimento conciliação três áreas pois assim permitirá jovens percorram caminhos tortuosos,PI,0.7586360433180024
3,o esporte ensina jovens trabalhar equipe disciplina esforço determinação perder ganhar competir,argumento,0.807481861604003
4,pobreza empurra infantes mundo crime flexibilização leis incentivam permanecer comportamentos torpes,tese,0.7811966108460034
4,idade indivíduos vulneráveis sentimentalmente pobreza agrava condição torna-se uns canais recrutamento tráfico exemplo,argumento,0.7950686170170027
4,o clamor social redução maioridade penal evidência quanto criminalidade seduzido milhares jovens adolescentes,argumento,0.7981907893850027
4,leis brasileiras bem agentes segurança contribuem permanência jovens criminalidade sobretudo reincidência crimes visto interpretam forma facilita saída infratores reclusão,argumento,0.7859455560280023
4,congresso nacional precisa trabalhar adequação leis realidade brasileira alterar regras regressão pena aperfeiçoamento eca secretárias educação estados municípios precisam fomentar políticas públicas aumentem envolvimento jovens esporte porque assim infantes podem sonhar mesma vida digna sonhada treinador carter liderados,PI,0.7632530674320017
5,necessário ministério trabalho mt parceria ministério educação mec fortaleça lei aprendizagem escolas áreas baixas rendas intuito inserir alunos funções produtivas bem geração renda àqueles habitam situações vulnerabilidade social por fim centro referência especializado assistência social creas deve atuar através profissionais área tanto suporte jurídico social tanto famílias risco quanto monitoramento daqueles cumprem medidas socioeducativas,PI,0.7578249070250017
