id,text,label,wmd_rate
709,onde conseguiu isso,nao_argumento,0.7529444853630023
710,nesse caso nunca podemos fazer mal atacar matar diretamente criança através aborto bem salvando vida mãe possa resultar,argumento,0.7635696845320021
711,escolha - única opção real mundo realmente - aborto seguro legal perigoso ilegal,argumento,0.8156455425180021
712,emocionante ver estrutura apoio mulheres sendo desenvolvidas combater circunstâncias incluindo pobreza conveniência alguns homens levam aborto,nao_argumento,0.7809912791400023
713,contrastava marcadamente tradições médicas primitivas obscureciam linhas matar curar,nao_argumento,0.8121430799520021
715,feliz viver sociedade alguém fez sexo ou estuprado agora problema importa quanto odeie abordagem crianças quanto paternidade,argumento,0.7504558720790022
716,muitos outros estudos distúrbios individuais crianças tdah asma fibrose cística distrofia muscular duchenne - lista continua e sim inclui síndrome down revelam consistentemente saúde mental ruim mães comparação controles depressão ansiedade comumente estudado,nao_argumento,0.7595105777660023
717,vivemos mundo onde aborto pós-nascimento assassinato recém-nascidos ganhando popularidade,argumento,0.8176623584760022
718,citações documentos hospitalares médicos disseram chance morrer quase 100 procedimento,argumento,0.8107122199200024
719,privilégio cuidar todos dias,nao_argumento,0.8463071831280023
720,aborto cada desses quatro casos,nao_argumento,0.8388340900880025
721,mitt romney tão forte quanto qualquer questão garantir fim regime castro acho americanos cubanos apoiam ingresso romney-ryan,nao_argumento,0.7911924863520023
722,existem dezenas métodos controle natalidade podem impedir engravidar incluindo 100 eficaz abstinência,argumento,0.7761226485450023
723,mulheres terminaram primeira gravidez têm cinco vezes chances ectópicas,argumento,0.8007751432860022
724,os argumentos liberdade concentram-se menos nesses preconceitos ônus gênero mulheres,nao_argumento,0.7817727190320024
725,justiça samuel alito tendo nada disso,nao_argumento,0.8187923298870026
726,causa morte simplesmente escolhi salvá-lo,nao_argumento,0.8311863449040024
727,tomasz latos membro partido governista lei justiça chefe comitê saúde sejm polonês câmara baixa parlamento disse ver legislação ameaça diagnóstico pré-natal “um ato má vontade incompetência,nao_argumento,0.8028740810280028
728,direito mãe decidir colocar filho nesse tipo sofrimento direito somente seu,argumento,0.8172074615940021
729,- terminando vida podemos justificar atos,argumento,0.8038530684000024
730,bem onde agora,nao_argumento,0.8065695159360025
731,vez crânio esvaziado feto intacto removido corpo mulher,nao_argumento,0.8470642458400024
732,inadmissíveis sempre verdadeiras,nao_argumento,0.8191739931180023
733,versão anterior legislação morta obstrutor organizado sen estadual wendy davis d,nao_argumento,0.8523341735520022
734,pode sinceramente considerar mulher posição igual sociedade menos opção remover desafios surgirão gravidez,argumento,0.7792262410470026
735,acho exista alguma confusão personalidade começa concepção,argumento,0.7909542660210026
736,começarei dizendo acho cristãos devam eleitores única questão ministério cristo questão única,nao_argumento,0.7975092748280025
737,aborto injusto porque direito morto fundamental direito estar grávida,argumento,0.7606796371170021
739,sabemos maçã certamente sabemos humano,nao_argumento,0.8077400288880023
740,algumas pessoas dizem autoconsciência torna humano,nao_argumento,0.8314226465320025
741,lembre-se uso ilustração significar mulheres apenas máquinas fazer bebês,nao_argumento,0.798319591296002
742,na américa merecemos trump escreveu apoiava direito mulher escolher,argumento,0.8249687059980021
743,grau dependência viabilidade torna humanos todos dependem insulina remédios rins valiosos podemos matá-los,argumento,0.7863069146040025
744,estatísticas dizem existem 0 6 mortes 100 000 abortos realidade existem 100 000 6 mortes 100 000 abortos,argumento,0.7963489919270024
745,afirmei claramente aborto indireto moralmente admissível ensino igreja induzir trabalho remover placenta independentemente pré pós-viabilidade,argumento,0.8036258400910025
