id,text,label,wmd_rate
1,reavaliar principais circunstâncias adjetivam injustiças sociais como exemplo criminalizar maneira enérgica corruptos saqueiam cofres públicos,PI,0.7884387888700007
1,o ministério educação ministro ricardo vélez rodriguez podem desenvolver parceria junto grande média – rádios televisão jornais fim criar projeto social informativo perigos criminalidade jovens,PI,0.8359148537200001
1,premiar trabalhos apresentassem temas combate criminalidade bolsas estudos melhores universidades país,PI,0.8545977514040013
1,imprescindível exista reavaliação governamental diante dessas linhas sociais pois estado deficitário ocasiona quadro injusto população jovem,tese,0.7802219635670009
1,perceptível solução impasse apresentado responde governabilidade ruim cuja gestão ministérios existentes repercutem ações fracas ineficientes combater sistematicamente criminalidade,argumento,0.7997048454970013
2,desigualdades sociais somadas omissão estado impulsionam iniciação cada vez precoce jovens mundo crime,tese,0.8305614853490005
2,encontrar-se países maior produção riqueza dados ibge instituto brasileiro geografia estatística apontam maior parcela desta riqueza concentra-se 10 ricos população neste cenário muitos jovens brasileiros situação risco veem crime única oportunidade superarar pobreza ascender socialmente,argumento,0.7890729674160013
2,descaso governo acerca assuntos tangem educação aplicação políticas inclusão colaboram ainda aumento desta taxa criminalidade,argumento,0.7831468856940007
2,para superar quadro violência políticas inclusão bastam deve haver políticas visem melhor redistribuição renda país incentivos busquem melhoria sistema básico ensino público assim também capacitação destes jovens mercado trabalho,PI,0.7692955964770003
2,dessa forma causas aumento criminalidade jovens brasileiros múltiplas possui pilar principal desigualdade social amparada omissão ineficiência estado,argumento,0.778312516728001
3,estado deverá criar programas conter evasão como estimulando jovem importância estudos melhorando estruturas escolas tornar ambiente agradável investindo formação salário professores realizem bom trabalho,PI,0.7903812509900001
3,já área profissional governo deverá incentivar empresas investirem programas aprendizagens jovens,PI,0.8512971115200013
3,esses programas além permitirem jovem fonte renda permitirá participação mercado trabalho experiência profissional maturidade ocupação conhecimento autoconfiança características essenciais proporcionar jovem oportunidade ingressar mercado trabalho,argumento,0.7954080806100013
3,por isso outra área estado deverá investir formar juventude personalidade forte br,PI,0.8158730478560009
3,a educação caminho seguro afastar jovens criminalidade prepará-los mercado profissiona,argumento,0.8173456385910006
3,participação jovens crimes praticados brasil crescendo assustadoramente conforme anuário divulgado final 2017 fórum brasileiro segurança pública para resolver problema governo deverá atuar três áreas esporte profissional educacional,tese,0.7870920888629996
3,tendo vista aspectos observados solução conter afastar jovens criminalidade quão eficiente ações governo estarão voltadas investimento conciliação três áreas pois assim permitirá jovens percorram caminhos tortuosos,PI,0.779036650665
3,o esporte ensina jovens trabalhar equipe disciplina esforço determinação perder ganhar competir,argumento,0.8324603688580009
4,pobreza empurra infantes mundo crime flexibilização leis incentivam permanecer comportamentos torpes,tese,0.8160055170520013
4,idade indivíduos vulneráveis sentimentalmente pobreza agrava condição torna-se uns canais recrutamento tráfico exemplo,argumento,0.8059802285440005
4,o clamor social redução maioridade penal evidência quanto criminalidade seduzido milhares jovens adolescentes,argumento,0.8262557848360005
4,leis brasileiras bem agentes segurança contribuem permanência jovens criminalidade sobretudo reincidência crimes visto interpretam forma facilita saída infratores reclusão,argumento,0.8028172440350001
4,congresso nacional precisa trabalhar adequação leis realidade brasileira alterar regras regressão pena aperfeiçoamento eca secretárias educação estados municípios precisam fomentar políticas públicas aumentem envolvimento jovens esporte porque assim infantes podem sonhar mesma vida digna sonhada treinador carter liderados,PI,0.7726490741929996
5,necessário ministério trabalho mt parceria ministério educação mec fortaleça lei aprendizagem escolas áreas baixas rendas intuito inserir alunos funções produtivas bem geração renda àqueles habitam situações vulnerabilidade social por fim centro referência especializado assistência social creas deve atuar através profissionais área tanto suporte jurídico social tanto famílias risco quanto monitoramento daqueles cumprem medidas socioeducativas,PI,0.7723860384269995
5,conselho nacional justiça cnj corrobora contexto expressa vulnerabilidade indivíduo diante ausência emprego acesso educação qualquer outro meio necessário renda dignidade humana,argumento,0.8024755246200017
5,ausência suporte familiar pode indiciar primeiros sinais desamparo jovem subsequentemente primeiras tendências crime adolescência – período pessoa mostra suscetível influências externas referentes formação conceitos si,argumento,0.7695572238560001
5,nesse ínterim medida desigualdade social atinge camadas específicas território brasileiro jovem tende perder qualidade direitos consequentemente exposto situações violência,argumento,0.7583449833520001
5,dessa maneira diante marginalização direitos torna-se inegável discussão criminalidade jovens fito evitar associação crime válvula escape permita ascensão social,tese,0.795883798354
6,uso demasiado tecnologia dia dia homem corrobora tentativa torna-lo obediente influências digitais,tese,0.8047007370130008
6,busca praticidade conforto homem estreitou relação tecnologia,argumento,0.8426304210860005
6,partir século xix revolução industrial mão obra passou substituída máquinas,argumento,0.8112785959690006
6,tecnologia destaca campo comunicação vez permite indivíduo maior alcance mensagens faz tempo real facilitando portanto interação comunicativa usuários,argumento,0.7511351391920013
6,artistas contemporâneos cantora pitty retrata cenário música “admirável chip novo” seguinte trecho “nada orgânico tudo programado achando libertado” evidenciando falta liberdade homem diante forte interferência digital,argumento,0.7846141648150001
6,necessário maior controle campo virtual amenizar forte influência diversos sites decisões indivíduo para isso faz-se preciso atuação governo federal criar medidas segurança parceria ministério comunicação âmbito tornar dados pessoais usuários preservados podendo punir judicialmente infratores caso invasão dessas informações,PI,0.7911888779730017
6,as instituições ensino órgão educador devem elucidar jovens diversificar sites costumam acessar fiquem restritos ferramenta fazendo visão mundo amplie,PI,0.80246036678
6,ademais vale frisar uso exacerbado tecnologia permite atue decisões homem meio sistema controle dados capaz acesso preferências internautas e assim moldar forma pensar,argumento,0.7687799467810001
7,manipulação informações através meio consolida internet ferramenta aquisição conhecimento torna cada vez entrelaçada decisões pessoais indivíduo silenciosa ditadura algoritmos induz desde padrão consumo formação crítica opinião associada comportamento,tese,0.7779928817640003
7,dessa maneira consumo apresenta-se fruto escolhas previamente selecionadas responsáveis criar falsa sensação liberdade pessoa restringida presença “trending topics” ilustrados publicidades,argumento,0.7868510685130012
7,vazamento dados oriundos 87 milhões perfis facebook sendo 440 mil brasileiros relaciona-se inobservância estatal assegurar direitos segurança privacidade previstos marco civil internet lei 12965 2014 porque controle ilegal tais conteúdos incide ações tendem influenciar formação política social sociedade vez mantém-se fomentada comodidade falta verificação busca conhecimento,argumento,0.7624304419979999
7,alegoria caverna proposta filósofo platão homem cômodo acorrentado caverna alimentado somente sombras mundo exterior refletido parede incapaz atingir conhecimento inteligível é verdadeiro,argumento,0.815966658521
7,necessário ação colaborativa ministério público ministério educação fortalecimento projeto ministério público educação digital escolas fim intensificar presença especialistas espaço escolar quais expliquem devidas medidas proteção serem tomadas internet bem fornecer orientação famílias controle uso,PI,0.8171829330240009
7,mídia caráter socializador deve desenvolver comerciais televisivos quais contenham fragmentos lei 12965 exemplos cotidianos instruam população manuseio consciente dados pessoais,PI,0.7750222150510012
8,para indivíduo torne super-homem nietzsche largue senso comum governo através ministérios educação comunicação devem fazer parcerias mídia propagandas intuito informar veiculados menos comercial horário nobre,PI,0.8026305826060014
8,quão benéfico tecnologia é,argumento,0.8089429156250009
8,presos modo consumir baseado consumimos gostamos,argumento,0.8053112588930007
8,logo embora noção algoritmos além usufruirmos mesmo ainda míopes lidar elas,tese,0.7246505251980012
9,dados ibge mostram 80 jovens usam internet diversas finalidades envio mensagem recebimento correio eletrônico receber ligações alguém,argumento,0.788270646350001
9,internet usada formadora opinião gosto visto pessoas consensos divergentes expõem pensamentos rede influenciando vida jovem dessa maneira propostos certa pessoa podem manipulá-la devido falta controle informações,argumento,0.7691534081570001
9,notório internet peça fundamental acesso conteúdos vídeos mensagem pesquisas outros além disso consegue meio algarismos códigos filtrar transmitir usuário sugestões personalizadas informações páginas sites entretanto autonomia internet uso dados pode trazer certa manipulação conteúdo falsa impressão escolha,tese,0.7632968892959993
9,necessário preocupação pais conteúdo oferecido filho,PI,0.8383003782180007
9,convém ressaltar internet meios usados divulgação marcas produtos empresas e conseguir maximização desempenho usado banco dados usuários divulgar produto acordo preferências,argumento,0.8056502993890017
9,deve-se ressaltar através palestras escolas necessidade uso consciente formas prevenção contra manipulação rede e imprenscíndivel haver maior transparência sites aplicativos uso dados usuário,PI,0.781729530447
10,entanto controle exercido meios digitais dados produtos serviços chegam indivíduo impossibilita direitos internacionais fato colocados prática,tese,0.8170724860810008
10,os meios digitais controlam acesso informação cidadão isto porque através consultas redes socais facebook instagram possível desenhar perfil indivíduo e assim descobrir desejos opiniões e fim permite grandes empresas google selecionem notícias chegam este,argumento,0.7547431044110009
10,internet seleciona bens serviços consumidos população,argumento,0.8391103792080007
10,dessa forma onu parceria ongs espalhadas redor deve realizar palestra seminários perigos meio digital oferece fim incitar caráter crítico vigilante indivíduo,PI,0.7934076858510017
11,expansão atividades empresariais aliada visão etnocêntrica sociedade principais rastilhos nação indígena enfrenta,tese,0.8115309735250009
11,comunidades indígenas desde período colonial século xvi sofrem invasões terras obras desenvolvimento país i,argumento,0.8371002363770003
11,vale frisar nativos vítimas visão deturpada valores construída europeus que historicamente primeiros contato essa percepção errônea naturalizada refletida obras literárias indianistas escritor josé alencar iracema transforma índio figura selvagem ingênua passiva diante atitudes exploratórias europeu sen,argumento,0.7835267254860013
