id,text,label,wmd_rate
709,onde conseguiu isso,nao_argumento,0.7802350562640031
710,nesse caso nunca podemos fazer mal atacar matar diretamente criança através aborto bem salvando vida mãe possa resultar,argumento,0.7509737781760035
711,escolha - única opção real mundo realmente - aborto seguro legal perigoso ilegal,argumento,0.7967356877460036
712,emocionante ver estrutura apoio mulheres sendo desenvolvidas combater circunstâncias incluindo pobreza conveniência alguns homens levam aborto,nao_argumento,0.7649376669200031
713,contrastava marcadamente tradições médicas primitivas obscureciam linhas matar curar,nao_argumento,0.7825321780450035
715,feliz viver sociedade alguém fez sexo ou estuprado agora problema importa quanto odeie abordagem crianças quanto paternidade,argumento,0.7487083978780031
716,muitos outros estudos distúrbios individuais crianças tdah asma fibrose cística distrofia muscular duchenne - lista continua e sim inclui síndrome down revelam consistentemente saúde mental ruim mães comparação controles depressão ansiedade comumente estudado,nao_argumento,0.755624307830003
717,vivemos mundo onde aborto pós-nascimento assassinato recém-nascidos ganhando popularidade,argumento,0.7900625846060035
718,citações documentos hospitalares médicos disseram chance morrer quase 100 procedimento,argumento,0.7611703954700029
719,privilégio cuidar todos dias,nao_argumento,0.832381411950003
720,aborto cada desses quatro casos,nao_argumento,0.8152447786200031
721,mitt romney tão forte quanto qualquer questão garantir fim regime castro acho americanos cubanos apoiam ingresso romney-ryan,nao_argumento,0.771784168688003
722,existem dezenas métodos controle natalidade podem impedir engravidar incluindo 100 eficaz abstinência,argumento,0.7694219868590032
723,mulheres terminaram primeira gravidez têm cinco vezes chances ectópicas,argumento,0.7993519201870035
724,os argumentos liberdade concentram-se menos nesses preconceitos ônus gênero mulheres,nao_argumento,0.7840083825200028
725,justiça samuel alito tendo nada disso,nao_argumento,0.796547101786003
726,causa morte simplesmente escolhi salvá-lo,nao_argumento,0.793587413460003
727,tomasz latos membro partido governista lei justiça chefe comitê saúde sejm polonês câmara baixa parlamento disse ver legislação ameaça diagnóstico pré-natal “um ato má vontade incompetência,nao_argumento,0.7732311148000023
728,direito mãe decidir colocar filho nesse tipo sofrimento direito somente seu,argumento,0.7958182518890035
729,- terminando vida podemos justificar atos,argumento,0.7813706825600031
730,bem onde agora,nao_argumento,0.7989572518220032
731,vez crânio esvaziado feto intacto removido corpo mulher,nao_argumento,0.8034251679500032
732,inadmissíveis sempre verdadeiras,nao_argumento,0.7928515520970031
733,versão anterior legislação morta obstrutor organizado sen estadual wendy davis d,nao_argumento,0.8217266139490035
